file,folder,time_s,channel,members,n_channels,score,polarity,prominence,l1_sharpness
S01_036_EEG_01.edf,,712.548,T8,C3@712.504:21.4;P3@712.544:33.7;PZ@712.544:27.0;P7@712.548:24.6;T8@712.548:33.7,5,0.023728,1,9.4938,6.0405
S01_036_EEG_01.edf,,712.748,P3,P3@712.748:38.1;P7@712.748:24.3;PZ@712.752:31.7,3,0.047902,1,10.1289,10.0393
S01_036_EEG_01.edf,,713.076,P8,CZ@713.048:18.1;P8@713.076:42.4,2,0.024024,1,10.5792,6.1848
S01_036_EEG_01.edf,,713.168,PZ,C4@713.148:15.2;P3@713.168:32.0;PZ@713.168:38.5;T8@713.168:33.5;F8@713.172:18.7;F4@713.196:18.3;O1@713.196:31.0;C3@713.220:20.0;F3@713.228:16.9;CZ@713.232:21.6,10,0.060404,1,6.8933,11.9649
S01_036_EEG_01.edf,,713.312,P8,P8@713.312:40.1;O2@713.316:38.8;P4@713.316:28.3;P3@713.340:34.8;FZ@713.368:18.2,5,0.015439,1,10.5792,7.1634
S01_036_EEG_01.edf,,713.612,T8,T8@713.612:40.3;C4@713.616:28.4,2,0.08139,1,11.3547,9.4348
S01_036_EEG_01.edf,,713.732,P4,F4@713.696:21.3;F8@713.696:24.5;O1@713.700:34.6;P3@713.700:26.4;P7@713.700:32.6;FP1@713.728:26.3;F7@713.732:21.0;P4@713.732:35.8,8,0.260472,1,6.9699,6.3236
S01_036_EEG_01.edf,,713.82,FP2,FP2@713.820:28.2;PZ@713.824:27.7,2,0.116966,-1,6.0848,6.8028
S01_036_EEG_01.edf,,714.056,P7,C3@713.980:30.6;F3@713.988:25.6;FZ@713.992:27.6;P4@714.020:40.1;C4@714.028:38.7;O1@714.032:38.6;T8@714.032:47.5;F8@714.036:22.3;P7@714.056:47.7;P8@714.088:45.0;P3@714.112:31.0,11,0.234382,-1,9.8929,9.6009
S01_036_EEG_01.edf,,714.208,P7,C3@714.168:26.2;C4@714.208:28.2;O1@714.208:38.3;P7@714.208:41.8,4,0.164577,-1,9.8929,6.1399
S01_036_EEG_01.edf,,714.264,P8,CZ@714.260:21.6;P8@714.264:44.9;F3@714.268:19.9,3,0.046541,-1,10.6361,6.4972
S01_036_EEG_01.edf,,714.496,P7,CZ@714.452:20.1;C3@714.480:21.6;F3@714.492:22.8;P3@714.496:47.6;P7@714.496:48.7;PZ@714.496:29.1;C4@714.500:20.7;F8@714.500:22.0;FZ@714.528:24.8,9,0.020988,1,9.8929,7.6025
S01_036_EEG_01.edf,,714.72,P8,P8@714.720:61.4;F8@714.724:27.6;O2@714.724:54.2;P4@714.724:40.6,4,0.048586,1,10.6361,7.7621
S01_036_EEG_01.edf,,714.824,P7,F7@714.824:26.7;FP2@714.824:28.3;O1@714.824:42.5;P7@714.824:47.0;F3@714.828:29.8;F4@714.828:27.6;FP1@714.828:29.0;FZ@714.828:31.6;CZ@714.832:28.5,9,0.147333,-1,9.8929,8.4938
S01_036_EEG_01.edf,,714.912,P3,PZ@714.908:44.4;P3@714.912:61.3,2,0.109251,1,10.8588,12.8102
S01_036_EEG_01.edf,,715.22,P3,PZ@715.192:36.3;C4@715.208:20.1;P7@715.212:38.6;CZ@715.216:27.4;F8@715.216:22.3;F3@715.220:29.5;F4@715.220:30.9;FP2@715.220:31.7;FZ@715.220:36.3;O2@715.220:36.4;P3@715.220:42.7;F7@715.224:23.5;FP1@715.224:34.6;P4@715.224:32.7,14,0.130176,1,10.8588,8.8008
S01_036_EEG_01.edf,,715.632,O1,F4@715.596:20.6;P3@715.596:40.9;O1@715.632:44.8;P7@715.632:43.9;FZ@715.636:19.6;CZ@715.664:17.1,6,0.037559,1,10.741,9.6407
S01_036_EEG_01.edf,,715.832,P8,C3@715.816:19.3;C4@715.820:33.0;F7@715.828:27.1;P4@715.828:56.4;P8@715.832:58.6;FP2@715.836:29.8;F8@715.840:19.0;PZ@715.860:34.1,8,0.904313,1,13.4147,7.2971
S01_036_EEG_01.edf,,716.056,P8,C3@716.016:26.2;T8@716.044:39.8;F3@716.048:25.8;T7@716.048:34.4;CZ@716.056:32.5;P8@716.056:72.1,6,0.179286,1,13.4147,9.7907
S01_036_EEG_01.edf,,716.224,P7,F7@716.132:21.5;O2@716.136:41.9;P4@716.136:47.0;P3@716.172:44.9;C3@716.176:30.7;C4@716.176:40.9;P7@716.224:76.1,7,0.073103,-1,13.104,11.2745
S01_036_EEG_01.edf,,716.352,P3,CZ@716.324:29.3;FZ@716.328:21.5;FP1@716.348:17.3;PZ@716.348:46.7;C4@716.352:42.7;F4@716.352:28.6;F8@716.352:28.8;FP2@716.352:21.8;O1@716.352:61.6;P3@716.352:72.8;C3@716.356:27.5;P8@716.384:62.6;T8@716.392:42.0;P7@716.396:66.6,14,0.552229,1,12.5543,15.8687
S01_036_EEG_01.edf,,716.728,O2,F7@716.632:26.3;PZ@716.632:44.7;F3@716.636:24.7;P4@716.636:47.6;P3@716.656:43.2;P8@716.696:47.5;F8@716.724:28.5;FP2@716.724:29.7;F4@716.728:28.2;FZ@716.728:25.7;O2@716.728:51.9,11,0.129934,-1,10.378,8.0841
S01_036_EEG_01.edf,,716.808,P4,P4@716.808:47.2;F3@716.812:26.1;F7@716.812:25.8;FP1@716.812:36.4;P3@716.812:45.3;PZ@716.812:41.0;C4@716.820:23.5;C3@716.836:25.4,8,0.065603,-1,9.6452,7.7591
S01_036_EEG_01.edf,,716.952,O1,CZ@716.940:30.3;FZ@716.940:36.8;F4@716.944:34.2;F8@716.944:30.6;O1@716.952:52.8;O2@716.952:50.9;F3@716.976:23.2;P3@716.976:41.8;P7@716.976:52.5;FP1@716.980:27.6;FP2@716.984:30.4,11,0.004025,1,10.741,8.6181
S01_036_EEG_01.edf,,717.128,P7,F7@717.060:20.9;P4@717.064:40.5;C4@717.104:36.6;PZ@717.120:42.6;C3@717.124:37.8;F4@717.124:27.7;F8@717.124:27.4;FZ@717.128:28.0;P3@717.128:40.6;P7@717.128:44.7;T7@717.132:28.8;F3@717.152:22.2,12,0.034068,-1,13.104,7.1815
S01_036_EEG_01.edf,,717.196,O2,O2@717.196:43.8;P8@717.200:38.4,2,0.004885,1,10.378,6.457
S01_036_EEG_01.edf,,717.304,PZ,PZ@717.304:34.5;C4@717.312:25.4,2,0.041376,1,8.2703,6.5662
S01_036_EEG_01.edf,,717.36,O2,C3@717.324:32.0;P4@717.356:41.7;F7@717.360:27.2;O2@717.360:56.1;P8@717.360:40.7;F3@717.384:30.3;FP1@717.384:27.5;FP2@717.388:29.1;P7@717.388:37.7,9,0.013214,1,10.378,9.6773
S01_036_EEG_01.edf,,717.44,FZ,CZ@717.436:23.4;F4@717.440:32.1;F8@717.440:25.4;FZ@717.440:35.1,4,0.061829,-1,7.2132,8.2474
S01_036_EEG_01.edf,,717.516,O2,O2@717.516:47.9;P4@717.516:32.6;P8@717.516:35.9,3,0.014932,1,10.378,7.3303
S01_036_EEG_01.edf,,717.596,F7,F7@717.596:29.5;FP1@717.600:24.7;F3@717.632:24.0;FZ@717.632:26.6,4,0.08309,-1,6.1588,7.6574
S01_036_EEG_01.edf,,717.992,P8,F4@717.684:26.7;FP2@717.684:27.0;O1@717.684:48.5;PZ@717.688:40.2;C4@717.716:34.4;P3@717.716:45.1;P7@717.720:42.6;F7@717.764:22.0;O2@717.764:39.5;CZ@717.784:20.5;P4@717.784:36.6;P8@717.784:41.1;T8@717.784:35.1;C3@717.788:34.3;F8@717.820:29.6;O1@717.856:46.9;PZ@717.864:39.1;C4@717.900:49.0;C3@717.940:47.0;FP2@717.940:31.7;P3@717.940:58.9;CZ@717.948:22.6;O2@717.948:42.0;P4@717.948:45.6;P7@717.988:38.7;F8@717.992:28.5;P8@717.992:63.4;T8@717.992:47.0;O1@718.016:39.6;PZ@718.020:33.9,15,0.464721,1,11.2623,10.9879
S01_036_EEG_01.edf,,718.164,P4,C4@718.160:33.7;P4@718.164:50.7;T7@718.164:31.3;O1@718.184:47.8;FZ@718.204:18.9;P3@718.216:31.4;P7@718.216:29.0;T8@718.220:40.6,8,0.107001,1,9.7979,8.8918
S01_036_EEG_01.edf,,718.264,F7,C3@718.260:19.1;F7@718.264:31.6;F3@718.292:20.0,3,0.047083,1,6.1588,7.2013
S01_036_EEG_01.edf,,718.452,PZ,CZ@718.432:40.5;PZ@718.452:44.7,2,0.033036,-1,7.5947,7.0399
S01_036_EEG_01.edf,,718.536,P7,F4@718.536:20.7;O1@718.536:44.2;P3@718.536:35.3;P7@718.536:44.4,4,0.060983,1,9.5758,9.4707
S01_036_EEG_01.edf,,718.68,P4,P4@718.680:40.7;P8@718.720:38.4;CZ@718.724:20.2;FZ@718.724:22.3,4,0.010731,1,9.0035,7.0792
S01_036_EEG_01.edf,,718.904,O1,C4@718.836:27.9;C3@718.840:20.2;F8@718.868:24.3;P3@718.868:43.1;F4@718.872:24.0;P7@718.872:48.9;FP2@718.900:27.5;O1@718.904:50.8,8,0.026542,1,9.4599,7.6059
S01_036_EEG_01.edf,,718.984,FZ,CZ@718.984:19.0;FZ@718.984:25.6,2,0.063359,1,5.52,7.7517
S01_036_EEG_01.edf,,719.216,CZ,C4@719.216:28.4;CZ@719.216:33.0,2,0.005956,1,7.3903,12.1474
S01_036_EEG_01.edf,,719.312,O1,FZ@719.284:26.0;PZ@719.292:30.6;C3@719.300:18.2;P7@719.308:28.5;F4@719.312:16.6;O1@719.312:34.4,6,0.005824,-1,9.1564,6.519
S01_036_EEG_01.edf,,719.52,P7,P7@719.520:37.4;P3@719.524:34.2;FZ@719.536:20.6;F3@719.540:20.0,4,0.014719,1,8.7797,6.6695
S01_036_EEG_01.edf,,719.692,P7,P7@719.692:35.6;O1@719.696:33.1;P3@719.696:31.5;F3@719.704:24.6;F7@719.704:26.2,5,0.056232,1,8.6117,8.5654
S01_036_EEG_01.edf,,719.932,P8,C3@719.932:24.2;P8@719.932:57.3;F3@719.972:19.6;F7@719.972:24.4;FP1@719.972:27.0;C4@719.996:33.0;P4@720.000:36.3,7,0.110556,1,10.844,9.3855
S01_036_EEG_01.edf,,720.164,P8,P8@720.164:50.3;C3@720.172:28.3,2,0.010951,-1,10.844,6.8461
S01_036_EEG_01.edf,,720.26,C4,C4@720.260:45.9;P3@720.264:42.1;P7@720.264:34.6,3,0.294579,1,8.3889,13.8353
S01_036_EEG_01.edf,,720.324,T8,T8@720.324:41.9;O1@720.344:33.8,2,0.038445,1,10.2107,6.6653
S01_036_EEG_01.edf,,720.436,C4,F3@720.416:15.5;F7@720.416:13.3;CZ@720.428:23.3;C4@720.436:48.9;C3@720.444:17.5,5,0.197996,1,8.3889,15.246
S01_036_EEG_01.edf,,720.704,PZ,CZ@720.704:33.9;PZ@720.704:40.4;P7@720.720:30.8;C4@720.724:39.5,4,0.205356,1,7.9937,6.6873
S01_036_EEG_01.edf,,720.788,P8,P8@720.788:58.3;F7@720.808:25.2;P4@720.812:52.3,3,0.169619,-1,10.844,8.8648
S01_036_EEG_01.edf,,720.892,F8,F4@720.876:31.9;O2@720.876:36.7;C3@720.880:26.1;P3@720.888:38.6;CZ@720.892:34.6;F8@720.892:43.2;PZ@720.892:41.5;FZ@720.928:27.6,8,0.035904,1,10.269,6.7322
S01_036_EEG_01.edf,,721.088,T8,CZ@721.048:31.3;T8@721.088:39.5,2,0.195912,1,9.4153,6.4519
S01_036_EEG_01.edf,,721.228,P4,C3@721.164:24.2;FP1@721.192:21.0;P4@721.228:36.9;CZ@721.236:23.9,4,0.031783,1,8.7276,6.0743
S01_036_EEG_01.edf,,721.428,O2,O2@721.428:41.0;FZ@721.432:25.4;C4@721.444:28.8;CZ@721.452:26.0;O1@721.452:40.2,5,0.042733,1,7.2152,6.421
S01_036_EEG_01.edf,,721.752,P3,P3@721.752:40.1;P7@721.756:38.3;C4@721.800:29.8,3,0.042591,1,8.0434,7.4353
S01_036_EEG_01.edf,,721.824,PZ,F4@721.824:23.0;PZ@721.824:24.2,2,0.086995,1,6.768,6.1565
S01_036_EEG_01.edf,,721.908,P3,F8@721.908:20.7;O1@721.908:45.0;P3@721.908:45.6;P7@721.908:37.9,4,0.053604,1,8.0434,11.2099
S01_036_EEG_01.edf,,721.984,P8,P8@721.984:45.2;PZ@721.996:32.7;F4@722.000:16.4;FP2@722.000:25.6;F3@722.004:13.4;FZ@722.004:20.9,6,0.11269,-1,9.6173,7.1243
S01_036_EEG_01.edf,,722.14,CZ,CZ@722.140:26.2;F3@722.164:15.6;FZ@722.164:25.7;F4@722.168:22.9,4,0.019913,-1,7.694,9.406
S01_036_EEG_01.edf,,722.164,P8,O2@722.164:39.1;P8@722.164:46.5,2,0.115043,-1,9.6173,7.4701
S01_036_EEG_01.edf,,722.452,P8,FP1@722.408:34.8;F8@722.444:34.9;FP2@722.444:35.5;F7@722.448:34.0;P8@722.452:48.7;C3@722.480:18.5,6,0.074153,1,9.6173,7.1811
S01_036_EEG_01.edf,,722.548,P3,F3@722.548:29.2;F4@722.548:38.1;FZ@722.548:36.5;P3@722.548:39.8;P7@722.548:39.5;O1@722.552:38.8;C4@722.600:25.5,7,0.186565,1,8.0434,9.2133
S01_036_EEG_01.edf,,722.724,P3,T8@722.668:40.6;PZ@722.708:31.9;C3@722.724:26.6;P3@722.724:42.3;C4@722.756:26.9;P7@722.784:27.7;F4@722.788:19.4;FZ@722.788:28.8,8,0.046588,1,8.0434,6.7873
S01_036_EEG_01.edf,,722.784,CZ,CZ@722.784:45.3;P8@722.788:43.7,2,0.275361,1,7.694,14.9774
S01_036_EEG_01.edf,,722.988,CZ,CZ@722.988:43.7;O2@722.988:36.1;P8@722.988:43.0,3,0.667905,-1,7.694,7.5162
S01_036_EEG_01.edf,,723.308,FZ,F3@723.304:20.1;FZ@723.308:22.2,2,0.280466,-1,7.2808,8.1955
S01_036_EEG_01.edf,,723.572,P3,C3@723.548:22.6;P7@723.568:27.4;O1@723.572:30.1;P3@723.572:39.6;F4@723.576:16.7;F8@723.576:25.2,6,0.063661,1,7.0813,11.7628
S01_036_EEG_01.edf,,723.636,C4,C4@723.636:19.4;CZ@723.668:18.3;F3@723.668:14.5;FZ@723.668:15.7,4,0.073863,1,5.9862,8.1901
S01_036_EEG_01.edf,,724.304,F3,F3@724.304:19.8;C3@724.328:17.9,2,0.177791,-1,6.1812,6.3216
S01_036_EEG_01.edf,,724.592,O1,O1@724.592:44.8;P7@724.592:39.1,2,0.021293,1,9.7693,9.5992
S01_036_EEG_01.edf,,724.912,O1,P7@724.908:44.1;O1@724.912:48.9;P3@724.944:32.5,3,0.034148,1,9.1079,9.3625
S01_036_EEG_01.edf,,725.132,O2,O2@725.132:39.1;P8@725.172:34.5,2,0.144384,1,8.9991,6.0381
S01_036_EEG_01.edf,,725.4,P7,P3@725.400:42.8;P7@725.400:48.1;F8@725.444:22.1;O1@725.444:44.3,4,0.023278,1,10.7644,9.5732
S01_036_EEG_01.edf,,726.1,O1,P3@726.092:56.9;F3@726.096:26.1;P7@726.096:56.3;FZ@726.100:28.4;O1@726.100:61.5;CZ@726.136:24.4;C3@726.160:20.0;F8@726.184:23.0;F7@726.204:25.2,9,0.362283,-1,10.3262,9.3242
S01_036_EEG_01.edf,,726.264,P4,O2@726.260:50.9;P8@726.260:49.9;P4@726.264:68.8;FP2@726.292:24.6;PZ@726.296:42.0;F3@726.312:21.4,6,0.461594,-1,11.7991,11.3019
S01_036_EEG_01.edf,,726.456,P4,C4@726.340:34.1;P7@726.340:53.5;T7@726.344:30.8;O1@726.380:36.6;P3@726.420:50.6;O2@726.456:45.6;P4@726.456:59.9;P8@726.456:46.6;P7@726.496:51.9,8,0.641133,-1,11.7991,7.0435
S01_036_EEG_01.edf,,726.768,P4,F7@726.728:19.8;FZ@726.768:22.9;P4@726.768:34.3,3,0.007364,1,12.947,6.8495
S01_036_EEG_01.edf,,726.976,P7,P7@726.976:36.3;P3@727.000:32.1,2,0.035501,-1,10.1884,6.6616
S01_036_EEG_01.edf,,727.256,PZ,F4@727.228:29.8;F7@727.256:31.6;FZ@727.256:24.2;P3@727.256:43.2;P7@727.256:35.9;PZ@727.256:49.4;FP1@727.260:31.5;O1@727.260:38.6;F8@727.264:33.2;FP2@727.264:23.1;F3@727.280:34.2;CZ@727.300:25.7;T7@727.312:37.7;C3@727.332:30.1,14,0.782037,1,12.2561,11.4767
S01_036_EEG_01.edf,,727.484,P4,F3@727.480:40.2;F7@727.480:48.7;O1@727.480:45.9;P3@727.480:49.3;PZ@727.480:72.8;F4@727.484:26.5;F8@727.484:34.0;FP1@727.484:51.3;FP2@727.484:48.5;FZ@727.484:35.9;O2@727.484:48.2;P4@727.484:75.0;P7@727.484:25.6;P8@727.492:47.8;C4@727.516:44.0;T7@727.516:45.0,16,0.464574,1,12.947,12.0831
S01_036_EEG_01.edf,,727.576,C3,CZ@727.572:27.3;C3@727.576:31.8,2,0.458285,1,5.7759,9.2323
S01_036_EEG_01.edf,,727.66,P3,P3@727.660:44.8;FZ@727.664:33.0;C4@727.692:38.4,3,0.21338,1,8.5944,7.9064
S01_036_EEG_01.edf,,727.904,F3,F3@727.904:20.7;FZ@727.904:19.0,2,0.066354,-1,7.022,7.2227
S01_036_EEG_01.edf,,727.972,T8,F7@727.960:21.5;PZ@727.964:39.5;P3@727.972:39.6;T8@727.972:41.3;P8@728.004:40.5,5,0.029799,1,11.5822,8.4467
S01_036_EEG_01.edf,,728.16,O1,O1@728.160:59.2;P7@728.160:50.1;P3@728.164:43.1,3,0.096776,-1,10.1423,6.8641
S01_036_EEG_01.edf,,728.324,O1,PZ@728.268:37.4;C4@728.288:42.9;F8@728.292:28.7;O1@728.324:51.2;P7@728.328:43.5,5,0.096776,-1,10.1423,7.8859
S01_036_EEG_01.edf,,728.544,PZ,CZ@728.540:22.0;PZ@728.544:29.3;C3@728.584:18.7,3,0.065241,1,7.5267,7.7266
S01_036_EEG_01.edf,,728.6,FZ,F3@728.600:16.7;FZ@728.600:19.2,2,0.055435,1,6.6088,6.7397
S01_036_EEG_01.edf,,728.936,P8,P3@728.884:37.4;C3@728.888:17.8;C4@728.888:31.8;P4@728.888:48.5;P7@728.888:48.7;P8@728.936:58.1,6,0.600593,1,10.6595,8.4843
S01_036_EEG_01.edf,,729.12,P3,FZ@728.988:27.8;F3@728.992:22.6;F4@729.040:32.3;FP1@729.080:24.2;FP2@729.108:28.0;PZ@729.112:34.7;P3@729.120:59.1,7,0.463364,-1,10.2717,10.1412
S01_036_EEG_01.edf,,729.196,P8,P7@729.164:41.4;CZ@729.196:28.0;F3@729.196:21.3;O2@729.196:27.1;P8@729.196:52.7;C3@729.200:36.0;F4@729.216:23.1;FZ@729.216:23.6;F8@729.244:26.1;T8@729.252:44.0,10,0.258021,1,10.6595,9.2963
S01_036_EEG_01.edf,,729.636,O1,P7@729.632:33.3;O1@729.636:46.4;C3@729.640:20.1;F3@729.668:14.5,4,0.091893,-1,7.9971,7.6653
S01_036_EEG_01.edf,,729.936,P3,C3@729.904:25.4;P3@729.936:26.7,2,0.131022,-1,10.2717,6.2678
S01_036_EEG_01.edf,,730.104,P3,PZ@730.100:25.1;C3@730.104:22.2;C4@730.104:21.9;P3@730.104:30.8,4,0.413977,-1,6.7209,6.0812
S01_036_EEG_01.edf,,730.18,F7,F3@730.180:23.4;F7@730.180:30.2,2,0.286005,-1,9.6548,7.0583
S01_036_EEG_01.edf,,730.268,P3,P3@730.268:38.0;F4@730.276:22.2;FZ@730.276:25.9,3,0.35003,1,6.7209,8.5173
S01_036_EEG_01.edf,,730.6,P4,CZ@730.584:20.1;F7@730.596:21.2;O2@730.600:36.7;P4@730.600:43.1;F8@730.604:24.7;FP1@730.604:30.4;FP2@730.604:30.6;FZ@730.604:27.5;P8@730.604:37.3;PZ@730.604:38.2;F4@730.608:28.1,11,0.143982,1,8.8248,8.4743
S01_036_EEG_01.edf,,730.708,P7,O1@730.708:34.1;P7@730.708:42.2,2,0.085829,1,7.4053,7.8985
S01_036_EEG_01.edf,,730.904,O2,C3@730.892:17.1;T8@730.896:32.2;FZ@730.900:20.3;P8@730.900:28.9;F3@730.904:16.2;O2@730.904:33.7;C4@730.948:26.8,7,0.065463,-1,11.2753,6.5205
S01_036_EEG_01.edf,,731.268,P8,C4@731.260:36.3;P4@731.264:31.5;P8@731.268:41.8;PZ@731.300:25.9;C3@731.332:20.7;P7@731.344:28.7;P3@731.348:31.1;F3@731.364:27.0;F4@731.364:26.1;FZ@731.364:33.3;O1@731.368:25.9;CZ@731.396:33.7,12,0.148443,1,10.0591,8.4483
S01_036_EEG_01.edf,,731.592,O2,F3@731.536:29.8;P8@731.544:49.2;C3@731.584:23.6;F7@731.588:26.4;O2@731.592:53.8;PZ@731.596:34.5;F4@731.620:27.3;O1@731.620:39.4;CZ@731.624:29.1;FZ@731.624:29.8;P4@731.672:47.0,11,0.103093,1,11.2753,8.6
S01_036_EEG_01.edf,,731.784,O1,C4@731.744:21.1;P7@731.748:40.8;CZ@731.780:33.1;FZ@731.784:43.5;O1@731.784:58.8;P8@731.784:49.5;F3@731.788:32.0,7,0.216217,-1,12.5423,10.0492
S01_036_EEG_01.edf,,731.844,O2,F8@731.840:30.5;O2@731.844:61.6;P4@731.844:34.7;PZ@731.848:49.7,4,0.033871,1,11.2753,12.2804
S01_036_EEG_01.edf,,732.004,O2,F7@731.924:32.4;FP2@731.924:34.3;F4@731.928:41.8;FP1@731.928:37.1;P3@731.928:52.4;CZ@731.956:26.8;FZ@731.960:41.8;F3@731.972:34.1;O2@732.004:55.1;O1@732.008:49.2;P7@732.008:32.9;F8@732.012:29.7;PZ@732.024:49.7,13,0.016792,-1,11.2753,8.5113
S01_036_EEG_01.edf,,732.236,P4,P7@732.200:31.4;F4@732.204:34.8;FP1@732.204:33.6;FZ@732.204:39.6;O2@732.204:41.2;PZ@732.204:41.9;F3@732.208:34.1;P8@732.228:43.2;P4@732.236:53.5;CZ@732.252:36.3;P3@732.252:39.6,11,0.081521,-1,9.5941,9.5238
S01_036_EEG_01.edf,,732.34,O1,F8@732.332:32.3;FP2@732.336:35.5;O1@732.340:51.2,3,0.00654,1,12.5423,9.7154
S01_036_EEG_01.edf,,732.592,P7,P8@732.520:55.9;O2@732.528:44.9;F4@732.532:33.4;F3@732.536:33.6;F8@732.536:30.8;FP2@732.536:39.9;FP1@732.540:37.6;P4@732.572:54.3;F7@732.576:29.2;PZ@732.588:39.6;C4@732.592:34.2;P3@732.592:61.1;P7@732.592:85.4;O1@732.596:66.1,14,0.329228,1,15.6693,14.309
S01_036_EEG_01.edf,,732.748,P7,CZ@732.676:21.0;FZ@732.680:38.3;P8@732.696:55.9;O2@732.700:48.7;C4@732.748:37.9;P7@732.748:84.4;P4@732.756:53.0;FP1@732.764:29.3;PZ@732.764:39.6;F4@732.768:29.7;F8@732.768:29.6;FP2@732.768:30.1;P3@732.768:55.3;C3@732.772:39.7;F3@732.784:27.7,15,0.42333,1,15.6693,9.4662
S01_036_EEG_01.edf,,732.876,O1,F7@732.844:22.4;FZ@732.852:28.4;O1@732.876:43.3,3,0.002104,1,12.4189,7.6142
S01_036_EEG_01.edf,,733.024,P7,F8@733.004:21.2;P7@733.024:37.5;F3@733.040:19.3,3,0.003353,-1,15.6693,6.9639
S01_036_EEG_01.edf,,733.096,O2,CZ@733.096:29.6;O2@733.096:57.8,2,0.005623,-1,11.5846,9.2665
S01_036_EEG_01.edf,,733.204,P8,F4@733.172:32.2;F8@733.172:26.3;FP1@733.172:30.5;O1@733.172:54.9;P4@733.172:43.6;C3@733.200:26.2;P8@733.204:55.6;F3@733.212:31.6;FZ@733.212:36.7;F7@733.216:28.2;PZ@733.224:46.1;FP2@733.260:32.8,12,0.002609,-1,11.83,9.5663
S01_036_EEG_01.edf,,733.348,O1,P3@733.340:31.4;F8@733.344:27.0;F4@733.348:32.2;O1@733.348:57.7;P7@733.348:42.6;CZ@733.352:30.5,6,0.002309,1,12.4189,11.7411
S01_036_EEG_01.edf,,733.684,O1,CZ@733.676:18.7;F4@733.680:21.3;F8@733.684:22.0;O1@733.684:54.5;P3@733.704:27.9;FP2@733.708:18.3;P7@733.708:41.1;C4@733.712:45.9,8,0.0593,1,10.6289,8.8551
S01_036_EEG_01.edf,,733.792,P4,O2@733.768:47.6;F3@733.792:32.7;F7@733.792:39.9;FP1@733.792:47.1;FZ@733.792:33.5;P4@733.792:57.5;C3@733.808:27.3,7,0.441935,1,10.7338,7.8454
S01_036_EEG_01.edf,,733.976,O2,PZ@733.924:45.0;F8@733.932:34.6;FP2@733.932:42.4;P8@733.936:62.7;P7@733.964:61.9;F3@733.968:41.1;F4@733.968:45.6;FP1@733.968:44.5;P3@733.968:52.0;FZ@733.972:53.3;O1@733.972:60.4;O2@733.976:62.8,12,0.057299,-1,11.5846,8.3956
S01_036_EEG_01.edf,,734.028,P4,P4@734.028:63.2;CZ@734.032:48.6;C4@734.064:31.2;F7@734.112:28.1;P8@734.116:59.6;O2@734.156:58.1;C3@734.164:36.9,7,0.441935,1,10.7338,9.4476
S01_036_EEG_01.edf,,734.384,O1,FP2@734.320:34.0;P4@734.320:37.0;PZ@734.320:28.3;F4@734.344:32.1;F8@734.348:29.0;O1@734.384:46.4;P7@734.384:45.7,7,0.008179,1,10.6289,8.5918
S01_036_EEG_01.edf,,734.44,FZ,F7@734.436:20.8;F3@734.440:25.9;FP1@734.440:26.9;FZ@734.440:32.7,4,0.167041,-1,9.3052,9.839
S01_036_EEG_01.edf,,734.532,P8,CZ@734.528:32.5;F4@734.532:25.1;O2@734.532:46.7;P4@734.532:51.0;P8@734.532:52.9,5,0.017327,1,11.1247,10.0054
S01_036_EEG_01.edf,,734.664,C3,F7@734.652:17.1;C3@734.664:29.0;P7@734.672:28.5,3,0.016205,1,6.7234,9.9273
S01_036_EEG_01.edf,,734.752,O2,T8@734.740:34.7;O2@734.752:46.2;CZ@734.776:32.2,3,0.006411,1,10.8548,6.6335
S01_036_EEG_01.edf,,735.048,P7,P4@735.036:26.8;CZ@735.044:32.7;O1@735.048:37.4;P7@735.048:43.7;FZ@735.052:20.0;FP1@735.068:19.1;FP2@735.068:24.3;P3@735.076:29.9,8,0.049049,-1,8.4792,10.0206
S01_036_EEG_01.edf,,735.14,PZ,PZ@735.140:34.8;C3@735.188:24.8,2,0.069576,-1,8.2532,6.5512
S01_036_EEG_01.edf,,735.32,P8,P4@735.288:36.7;P3@735.292:33.0;P7@735.292:35.4;P8@735.320:63.9;F8@735.348:22.7,5,0.443922,-1,11.4072,7.3803
S01_036_EEG_01.edf,,735.516,P8,C3@735.416:34.4;CZ@735.420:39.3;O2@735.468:56.6;P3@735.512:38.5;P4@735.512:54.0;P7@735.512:37.3;P8@735.516:67.0,7,0.485776,-1,11.4072,9.3788
S01_036_EEG_01.edf,,735.68,P3,P3@735.680:39.2;P7@735.680:29.7;O1@735.684:33.3,3,0.173869,1,8.4608,8.3869
S01_036_EEG_01.edf,,735.952,PZ,F8@735.828:29.6;FP2@735.852:23.2;FZ@735.900:18.2;CZ@735.924:28.0;F3@735.928:22.3;C3@735.932:24.0;O2@735.932:46.2;P8@735.932:47.5;C4@735.936:34.1;P4@735.940:42.3;P7@735.944:30.5;PZ@735.952:47.6,12,0.215101,1,9.647,9.1073
S01_036_EEG_01.edf,,736.104,O2,O2@736.104:53.0;P4@736.104:42.3;C3@736.108:20.5;P8@736.108:47.7;P3@736.112:26.0;C4@736.116:34.1,6,0.116388,1,11.2006,8.459
S01_036_EEG_01.edf,,736.268,O2,F4@736.264:20.3;FZ@736.264:26.7;F3@736.268:23.9;F7@736.268:24.1;O2@736.268:41.0;CZ@736.292:33.5;FP2@736.296:21.1,7,0.211701,1,11.2006,7.0978
